iso3,year,conflict_score,disaster_score,economic_score,health_shock,PEI,conflict_score_flag,disaster_score_flag,economic_score_flag,health_shock_flag,n_crises_above_threshold,is_polycrise_year,income_group,region,country_name
GTM,2020,0.5035005451628918,0.679158964607588,0.3289515584905608,0.0,0.4282528215815493,0,0,0,1,1,0,UMIC,LAC,Guatemala
GTM,2021,0.5209418530018172,0.2857353820663471,0.1542449083038995,0.499999999875,0.36732472112444764,0,0,0,1,1,0,UMIC,LAC,Guatemala
GTM,2022,0.5308995780187156,0.6441198940037121,0.2541926092919528,0.0,0.41039297813046666,0,0,0,1,1,0,UMIC,LAC,Guatemala
GTM,2023,0.553598932229858,0.5537505289828223,0.2616592181617774,0.2499999999375,0.4351120630572252,0,0,0,1,1,0,UMIC,LAC,Guatemala
GTM,2024,0.4027961313721903,0.4564852052705197,0.2174332480356872,,0.30945825930681836,0,0,0,0,0,0,UMIC,LAC,Guatemala
UKR,2010,,0.4169534247389864,0.264918531888841,,0.17046798915695685,0,0,0,0,0,0,LMIC,EEU,Ukraine
UKR,2011,,,0.2267075074634984,0.0,0.0566768768658746,0,0,0,1,1,0,LMIC,EEU,Ukraine
UKR,2012,,0.7587440328247652,0.2127010873451602,0.0,0.24286128004248136,0,1,0,1,2,0,LMIC,EEU,Ukraine
UKR,2013,,0.5307991609870235,0.1833215252425964,0.0,0.17853017155740497,0,0,0,1,1,0,LMIC,EEU,Ukraine
UKR,2014,,,0.496880470706975,0.0,0.12422011767674375,0,0,1,1,2,0,LMIC,EEU,Ukraine
UKR,2015,,,0.6451250921955696,0.0,0.1612812730488924,0,0,1,1,2,0,LMIC,EEU,Ukraine
UKR,2016,,0.1947606739957806,0.3324005769587779,0.2499999999375,0.16929031272926462,0,0,0,1,1,0,LMIC,EEU,Ukraine
UKR,2017,,0.1883597549702284,0.3361238513382322,0.499999999875,0.20612090155836515,0,0,0,1,1,0,LMIC,EEU,Ukraine
UKR,2018,0.7958967495271132,0.1007621930521391,0.2923989721948273,0.0,0.3768541536462312,1,0,0,1,2,0,LMIC,EEU,Ukraine
UKR,2019,0.8055976636700795,,0.2752210898391311,0.2499999999375,0.3882644547349355,1,0,0,1,2,0,LMIC,EEU,Ukraine
UKR,2020,0.7443069650931445,0.6657497969344512,0.3586131727820267,0.0,0.51659818021172,1,0,1,1,3,1,LMIC,EEU,Ukraine
UKR,2021,0.7285434845774796,0.6312191015385762,0.2916758038157114,0.0,0.4857139459406898,1,0,0,1,2,0,LMIC,EEU,Ukraine
UKR,2022,0.9555202452851178,,0.8093179034365752,0.0,0.536761561708935,1,0,1,1,3,1,LMIC,EEU,Ukraine
UKR,2023,0.9793445797893986,0.1932082731709964,0.3421767365180272,0.0,0.47661685534854537,1,0,0,1,2,0,LMIC,EEU,Ukraine
UKR,2024,0.9999999998898838,,0.3054510678622036,,0.4263627669270102,1,0,0,0,1,0,LMIC,EEU,Ukraine
GEO,2010,,,0.3423143333020588,,0.0855785833255147,0,0,0,0,0,0,UMIC,EEU,Georgia
GEO,2011,,0.1677037059440888,0.333416866985851,0.0,0.12528014323248493,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2012,,0.60954144833898,0.2065887182224838,0.0,0.20403254164036597,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2013,,0.2896063437341857,0.2333459901493541,0.0,0.13073808347088495,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2014,,0.2483333431544306,0.3192221928981676,0.0,0.14188888401314956,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2015,,0.5348119458870338,0.3373233769799176,0.0,0.21803383071673788,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2016,,,0.3043129292004643,0.0,0.07607823230011608,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2017,,,0.3222389410626045,0.0,0.08055973526565112,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2018,0.3294752036361217,0.1304952868572758,0.2424130275789462,0.2499999999375,0.2460433998723231,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2019,0.342310166178668,0.2044817874596765,0.2760875027527077,0.0,0.2399508807156298,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2020,0.3486042364191475,0.204928996568756,0.5131867425693769,0.0,0.30154041753123484,0,0,1,1,2,0,UMIC,EEU,Georgia
GEO,2021,0.3412252682314299,0.1519195798682001,0.237088093031756,0.0,0.21668076210598947,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2022,0.2751842581953959,0.2055877659412495,0.2166616809858911,0.0,0.20187685210017373,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2023,0.2358139354290739,0.4225788639537609,0.1858812124810073,0.0,0.2346498965088679,0,0,0,1,1,0,UMIC,EEU,Georgia
GEO,2024,0.2760634345296732,,0.1018517772874032,,0.1220851464072364,0,0,0,0,0,0,UMIC,EEU,Georgia
ARM,2010,,,0.378227323254156,,0.094556830813539,0,0,1,0,1,0,UMIC,EEU,Armenia
ARM,2011,,,0.3198925777014137,0.0,0.07997314442535343,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2012,,,0.2064338996132411,0.0,0.051608474903310275,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2013,,0.5855983243496626,0.3123761540569236,0.0,0.22449361960164654,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2014,,,0.2854109005532841,0.0,0.07135272513832103,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2015,,,0.3088208343825842,0.0,0.07720520859564604,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2016,,,0.2632055544735429,0.0,0.06580138861838572,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2017,,,0.1623524070632791,0.0,0.04058810176581978,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2018,0.5461889289265258,0.4025067793602037,0.2564583645199987,0.2499999999375,0.3934074110849596,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2019,0.5447291586771841,0.2470333202972656,0.1823518940144106,0.0,0.2980015091149335,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2020,0.5364482230574615,0.1750025577936515,0.4665994349187004,0.0,0.3481573762481995,0,0,1,1,2,0,UMIC,EEU,Armenia
ARM,2021,0.3318749263483595,,0.2760726975892926,0.0,0.18517439861924898,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2022,0.391578308578564,,0.1380795694914437,0.0,0.17157230037535834,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2023,0.3325323387542682,0.2691860987002281,0.1350190441385531,0.499999999875,0.29243760425493914,0,0,0,1,1,0,UMIC,EEU,Armenia
ARM,2024,0.2645344783780272,0.5602742288387886,0.1430309635970721,,0.2684133655412747,0,0,0,0,0,0,UMIC,EEU,Armenia
ZAF,2010,0.259816262254102,0.238977973727413,0.3709273968477364,,0.24341203443272302,0,0,1,0,1,0,UMIC,SSA,South Africa
ZAF,2011,0.2709095462322493,0.6547940469820248,0.3756913545799784,0.0,0.352439691571788,0,0,1,1,2,0,UMIC,SSA,South Africa
ZAF,2012,0.4285526604748466,0.6484509594486084,0.3992403411818362,0.0,0.4119162563238074,0,0,1,1,2,0,UMIC,SSA,South Africa
ZAF,2013,0.3968924581758346,0.1805815962342838,0.3957502622348531,0.0,0.2829953249788263,0,0,1,1,2,0,UMIC,SSA,South Africa
ZAF,2014,0.4096428564787079,0.6023734493355597,0.4239969278466263,0.0,0.39996759406309423,0,0,1,1,2,0,UMIC,SSA,South Africa
ZAF,2015,0.4424865899597271,0.6621786828335409,0.4126441283629481,0.0,0.4235760092850267,0,0,1,1,2,0,UMIC,SSA,South Africa
ZAF,2016,0.4252703468425288,0.6633499615341035,0.4518067861620204,0.0,0.42763380831891606,0,0,1,1,2,0,UMIC,SSA,South Africa
ZAF,2017,0.390885993159235,0.7695294291241733,0.4386213400004945,0.0,0.4388477898868992,0,1,1,1,3,1,UMIC,SSA,South Africa
ZAF,2018,0.3944543604031303,,0.4200120728065791,0.2499999999375,0.28056204433336535,0,0,1,1,2,0,UMIC,SSA,South Africa
ZAF,2019,0.439698687863033,0.640320632997522,0.4514724641214319,0.0,0.4268428150318,0,0,1,1,2,0,UMIC,SSA,South Africa
ZAF,2020,0.4534199766465431,0.1499547334843778,0.5701521766761226,0.0,0.3387237193664152,0,0,1,1,2,0,UMIC,SSA,South Africa
ZAF,2021,0.4725596268860946,0.6338322453253599,0.3785189119924468,0.0,0.41848365873958476,0,0,1,1,2,0,UMIC,SSA,South Africa
ZAF,2022,0.4776237481245969,0.7864124608367431,0.4554538285679778,0.0,0.47763488419478917,0,1,1,1,3,1,UMIC,SSA,South Africa
ZAF,2023,0.480122553761867,0.2655327626383959,0.4717532065785768,0.2499999999375,0.3898643861115216,0,0,1,1,2,0,UMIC,SSA,South Africa
ZAF,2024,0.4782188779361347,0.5704051840884178,0.4614386160943501,,0.4253375573233391,0,0,1,0,1,0,UMIC,SSA,South Africa
TUR,2010,,0.2318433236390292,0.1968295395125508,,0.10716821578789501,0,0,0,0,0,0,UMIC,MENA,Turkey
TUR,2011,,0.7614321588389017,0.1165990181754517,0.0,0.21950779425358835,0,1,0,1,2,0,UMIC,MENA,Turkey
TUR,2012,,0.1366544104060771,0.2496546452818245,0.0,0.0965772639219754,0,0,0,1,1,0,UMIC,MENA,Turkey
TUR,2013,,,0.1725336888287942,0.0,0.04313342220719855,0,0,0,1,1,0,UMIC,MENA,Turkey
TUR,2014,,0.0748016875713628,0.2659416803677457,0.0,0.08518584198477712,0,0,0,1,1,0,UMIC,MENA,Turkey
TUR,2015,,0.2228710498482959,0.2372734191155627,0.0,0.11503611724096466,0,0,0,1,1,0,UMIC,MENA,Turkey
TUR,2016,0.6725601987149665,,0.2911522932859512,0.0,0.3081841428717261,0,0,0,1,1,0,UMIC,MENA,Turkey
TUR,2017,0.6015655935720831,0.701709558717199,0.2248576034529281,0.0,0.4421897482927608,0,1,0,1,2,0,UMIC,MENA,Turkey
TUR,2018,0.5736490843605757,,0.3317586803027479,0.2499999999375,0.32121684959251345,0,0,0,1,1,0,UMIC,MENA,Turkey
TUR,2019,0.5772441524556159,0.2709937094270749,0.3918078747587434,0.0,0.36773584940592013,0,0,1,1,2,0,UMIC,MENA,Turkey
TUR,2020,0.5487760772330658,0.7291333033165408,0.3644790304786476,0.0,0.4654747104803701,0,1,1,1,3,1,UMIC,MENA,Turkey
TUR,2021,0.5271134774819367,0.6920099762071718,0.1908478914839084,0.0,0.4052041840414479,0,1,0,1,2,0,UMIC,MENA,Turkey
TUR,2022,0.5460758732175003,0.5638978130279347,0.3860604231765993,0.0,0.4286161146772586,0,0,1,1,2,0,UMIC,MENA,Turkey
TUR,2023,0.54925332794243,0.8998473752612276,0.3670383647504973,0.0,0.5089600997827817,0,1,1,1,3,1,UMIC,MENA,Turkey
TUR,2024,0.562312663123878,0.1872162027112158,0.3998664379723739,,0.34358009226425473,0,0,1,0,1,0,UMIC,MENA,Turkey
MEX,2010,,0.8355488180731084,0.1801364144126606,,0.25392130812144226,0,1,0,0,1,0,UMIC,LAC,Mexico
MEX,2011,,0.7081861555195075,0.1993900179158047,0.0,0.22689404335882804,0,1,0,1,2,0,UMIC,LAC,Mexico
MEX,2012,,0.7399439506555876,0.2029012857863026,0.0,0.23571130911047256,0,1,0,1,2,0,UMIC,LAC,Mexico
MEX,2013,,0.8209509238751406,0.2512627933660294,0.0,0.2680534293102925,0,1,0,1,2,0,UMIC,LAC,Mexico
MEX,2014,,0.7782885460331321,0.2221507717294756,0.0,0.2501098294406519,0,1,0,1,2,0,UMIC,LAC,Mexico
MEX,2015,,0.7199520677883035,0.1945794622738213,0.0,0.22863288251553118,0,1,0,1,2,0,UMIC,LAC,Mexico
MEX,2016,,0.5955636499333147,0.2106825888709694,0.0,0.20156155970107104,0,0,0,1,1,0,UMIC,LAC,Mexico
MEX,2017,,0.8378293255098154,0.2450694176793116,0.0,0.27072468579728176,0,1,0,1,2,0,UMIC,LAC,Mexico
MEX,2018,0.7913803740374475,0.6953804633643669,0.2311042629915923,0.0,0.5086043125020964,1,1,0,1,3,1,UMIC,LAC,Mexico
MEX,2019,0.7893895569191716,0.676292237858651,0.2628100683544572,0.0,0.5110619214749871,1,0,0,1,2,0,UMIC,LAC,Mexico
MEX,2020,0.7830558049270794,0.6793149392954902,0.4219794974233932,0.0,0.5493931409041987,1,0,1,1,3,1,UMIC,LAC,Mexico
MEX,2021,0.7844104958273659,0.7264906618262893,0.1681195575816224,0.0,0.4981962283915559,1,1,0,1,3,1,UMIC,LAC,Mexico
MEX,2022,0.7811058155408781,0.585925177605677,0.2251966249323733,0.0,0.47616748607381987,1,0,0,1,2,0,UMIC,LAC,Mexico
MEX,2023,0.7740239063656384,0.8456074518551082,0.2064549785614182,0.0,0.5339239748321051,1,1,0,1,3,1,UMIC,LAC,Mexico
MEX,2024,0.7868699690969346,0.7646764452984204,0.2358149025539793,,0.525527326147027,1,1,0,0,2,0,UMIC,LAC,Mexico
GRC,2010,,0.0648699756982011,0.4510364376179367,,0.12897660332903446,0,0,1,0,1,0,HIC,EUR,Greece
GRC,2011,,,0.5511185495977109,0.0,0.13777963739942772,0,0,1,1,2,0,HIC,EUR,Greece
GRC,2012,,0.1192313652158503,0.5232671923982074,0.0,0.16062463940351443,0,0,1,1,2,0,HIC,EUR,Greece
GRC,2013,,,0.3853583176179511,0.0,0.09633957940448777,0,0,1,1,2,0,HIC,EUR,Greece
GRC,2014,,0.7059224493835925,0.3174956714266131,0.0,0.2558545302025514,0,1,0,1,2,0,HIC,EUR,Greece
GRC,2015,,0.1137756371474496,0.3244758293205794,0.0,0.10956286661700725,0,0,0,1,1,0,HIC,EUR,Greece
GRC,2016,,0.5800015898995232,0.310515513532647,0.0,0.22262927585804254,0,0,0,1,1,0,HIC,EUR,Greece
GRC,2017,,0.2362138817363136,0.3139710199540424,0.0,0.137546225422589,0,0,0,1,1,0,HIC,EUR,Greece
GRC,2018,0.2860999404734909,0.2588262064652797,0.2751302346511967,0.0,0.2336240894448409,0,0,0,1,1,0,HIC,EUR,Greece
GRC,2019,0.353153766383886,0.1150823165219804,0.2437424149451021,0.0,0.21331000110113071,0,0,0,1,1,0,HIC,EUR,Greece
GRC,2020,0.3478083488486642,0.6575559161150527,0.4322804901273905,0.0,0.3941920236576432,0,0,1,1,2,0,HIC,EUR,Greece
GRC,2021,0.338651482427512,0.6982247305887106,0.1045086399886843,0.0,0.3192113614939779,0,1,0,1,2,0,HIC,EUR,Greece
GRC,2022,0.3440949094764409,0.4246376391476844,0.2666094055689503,0.0,0.293244979495913,0,0,0,1,1,0,HIC,EUR,Greece
GRC,2023,0.3621265285430694,0.6347045704394032,0.2774708383785225,0.2499999999375,0.3922881371851807,0,0,0,1,1,0,HIC,EUR,Greece
GRC,2024,0.3472363150899514,0.5746337415540386,0.2524490438317771,,0.3283034066279369,0,0,0,0,0,0,HIC,EUR,Greece
USA,2010,,0.8502608018661685,0.2124658349352463,,0.2656816592003537,0,1,0,0,1,0,HIC,NAM,United States
USA,2011,,0.9441321988099473,0.2583397046007959,0.0,0.3006179758526858,0,1,0,1,2,0,HIC,NAM,United States
USA,2012,,0.969240313166889,0.2201632479232052,0.0,0.29735089027252354,0,1,0,1,2,0,HIC,NAM,United States
USA,2013,,0.8798533722559722,0.2044557273453035,0.0,0.2710772749003189,0,1,0,1,2,0,HIC,NAM,United States
USA,2014,,0.8759309382773832,0.1899742150546886,0.0,0.26647628833301795,0,1,0,1,2,0,HIC,NAM,United States
USA,2015,,0.8977559725517392,0.1186289028366804,0.0,0.2540962188471049,0,1,0,1,2,0,HIC,NAM,United States
USA,2016,,0.9267922778597932,0.1853958953219078,0.0,0.2780470432954253,0,1,0,1,2,0,HIC,NAM,United States
USA,2017,,0.9999999999482184,0.187589177751363,0.0,0.2968972944248954,0,1,0,1,2,0,HIC,NAM,United States
USA,2018,,0.9437509641432932,0.1800956914012815,0.0,0.2809616638861437,0,1,0,1,2,0,HIC,NAM,United States
USA,2019,,0.888678706552627,0.1735229641201821,0.0,0.2655504176682023,0,1,0,1,2,0,HIC,NAM,United States
USA,2020,0.6975686110143744,0.9508436464339484,0.285832611685088,0.0,0.5533180783847901,1,1,0,1,3,1,HIC,NAM,United States
USA,2021,0.6422007853378221,0.9797769709343258,0.1636866043163286,0.0,0.5106361686809013,0,1,0,1,2,0,HIC,NAM,United States
USA,2022,0.6337582493713142,0.9775479858915233,0.2515258466420449,0.0,0.529083845413352,0,1,0,1,2,0,HIC,NAM,United States
USA,2023,0.6268548154444926,0.9355082446469056,0.2063913647332857,0.0,0.5048740877506203,0,1,0,1,2,0,HIC,NAM,United States
USA,2024,0.6140534655122203,0.9768563825449548,0.1954444210310532,,0.5079939138232791,0,1,0,0,1,0,HIC,NAM,United States
BRA,2010,,0.7229485261223462,0.1620209657146801,,0.22124237295925658,0,1,0,0,1,0,UMIC,LAC,Brazil
BRA,2011,,0.7335419287736128,0.2423379490430738,0.0,0.24396996945417165,0,1,0,1,2,0,UMIC,LAC,Brazil
BRA,2012,,0.7578693838202718,0.2663171439477493,0.0,0.2560466319420053,0,1,0,1,2,0,UMIC,LAC,Brazil
BRA,2013,,0.7074860712241741,0.255066846817476,0.0,0.24063822951041253,0,1,0,1,2,0,UMIC,LAC,Brazil
BRA,2014,,0.8173677661692375,0.3021211779914122,0.0,0.2798722360401624,0,1,0,1,2,0,UMIC,LAC,Brazil
BRA,2015,,0.4679185630494372,0.4135741903634727,0.0,0.22037318835322747,0,0,1,1,2,0,UMIC,LAC,Brazil
BRA,2016,,0.64607250738053,0.4309590123425569,0.0,0.2692578799307717,0,0,1,1,2,0,UMIC,LAC,Brazil
BRA,2017,,0.6094177974154384,0.2998267342789849,0.0,0.22731113292360583,0,0,0,1,1,0,UMIC,LAC,Brazil
BRA,2018,0.8058830130158633,0.5748205493011628,0.2905948665483391,0.0,0.4984129085179276,1,0,0,1,2,0,UMIC,LAC,Brazil
BRA,2019,0.7781420160304127,0.5964345249005831,0.2991261706409645,0.0,0.4962398794960313,1,0,0,1,2,0,UMIC,LAC,Brazil
BRA,2020,0.7714049475387831,0.7916787587461488,0.3929363391852509,0.0,0.5661455061214239,1,1,1,1,4,1,UMIC,LAC,Brazil
BRA,2021,0.7803672581849648,0.788674417487336,0.2835432931226209,0.0,0.5411829680172269,1,1,0,1,3,1,UMIC,LAC,Brazil
BRA,2022,0.800041882433546,0.8037874467386409,0.2949178236944799,0.2499999999375,0.5921909764506463,1,1,0,1,3,1,UMIC,LAC,Brazil
BRA,2023,0.7989623026989056,0.7868786865737624,0.2408546868614471,0.0,0.5365701493034193,1,1,0,1,3,1,UMIC,LAC,Brazil
BRA,2024,0.7889022839640394,0.8506802244297454,0.2260521804478237,,0.545298900606806,1,1,0,0,2,0,UMIC,LAC,Brazil
IND,2010,,0.7745654759387396,0.1889123681545425,,0.24086946102332052,0,1,0,0,1,0,LMIC,SASIA,India
IND,2011,,0.7716496361380234,0.2441095133985162,0.0,0.2539397873841349,0,1,0,1,2,0,LMIC,SASIA,India
IND,2012,,0.6648938255171509,0.2507715708923653,0.0,0.22891634910237907,0,0,0,1,1,0,LMIC,SASIA,India
IND,2013,,0.7783841732024324,0.2296299558693453,0.0,0.2520035322679444,0,1,0,1,2,0,LMIC,SASIA,India
IND,2014,,0.8934634160047231,0.1822792737988619,0.0,0.2689356724508963,0,1,0,1,2,0,LMIC,SASIA,India
IND,2015,,0.8468565817213266,0.1613026840519304,0.0,0.25203981644331425,0,1,0,1,2,0,LMIC,SASIA,India
IND,2016,0.6858337905246097,0.7788103047535525,0.1508657779792581,0.0,0.47246084736681604,1,1,0,1,3,1,LMIC,SASIA,India
IND,2017,0.6886688403857436,0.7711489056962315,0.1681901502362489,0.0,0.47586885811813034,1,1,0,1,3,1,LMIC,SASIA,India
IND,2018,0.7261447387595753,0.8227825421933609,0.1679793073929569,0.2499999999375,0.5393411209530558,1,1,0,1,3,1,LMIC,SASIA,India
IND,2019,0.7378858131871835,0.8546576853866358,0.2257136346708204,0.0,0.5283528646298783,1,1,0,1,3,1,LMIC,SASIA,India
IND,2020,0.7104415466424282,0.8952222280772125,0.4373265251599265,0.0,0.5817917296341346,1,1,1,1,4,1,LMIC,SASIA,India
IND,2021,0.6958888064808116,0.8282250909443409,0.1199785779861704,0.0,0.4806119995009119,1,1,0,1,3,1,LMIC,SASIA,India
IND,2022,0.6944723912120853,0.793569641638302,0.1555584560948492,0.0,0.48034736135751765,1,1,0,1,3,1,LMIC,SASIA,India
IND,2023,0.7224912932988663,0.6504245762663696,0.1092635913335101,0.0,0.44279399455457313,1,0,0,1,2,0,LMIC,SASIA,India
IND,2024,0.7366937042604647,0.6462166231253471,0.1528271400875401,,0.4576037372943844,1,0,0,0,1,0,LMIC,SASIA,India
